date,iso_code,weekly_new_cases,weekly_total_cases
14-03-21 00:00,AGO,2639,95220
21-03-21 00:00,AGO,2681,97901
28-03-21 00:00,AGO,418,98319
04-04-21 00:00,AGO,155,98474
11-04-21 00:00,AGO,111,98585
18-04-21 00:00,AGO,116,98701
25-04-21 00:00,AGO,45,98746
02-05-21 00:00,AGO,109,98855
09-05-21 00:00,AGO,148,99003
16-05-21 00:00,AGO,78,99081
23-05-21 00:00,AGO,88,99169
30-05-21 00:00,AGO,25,99194
06-06-21 00:00,AGO,0,99194
13-06-21 00:00,AGO,93,99287
20-06-21 00:00,AGO,0,99287
27-06-21 00:00,AGO,0,99287
04-07-21 00:00,AGO,0,99287
11-07-21 00:00,AGO,0,99287
18-07-21 00:00,AGO,240,99527
25-07-21 00:00,AGO,234,99761
01-08-21 00:00,AGO,0,99761
08-08-21 00:00,AGO,0,99761
15-08-21 00:00,AGO,0,99761
22-08-21 00:00,AGO,1559,101320
29-08-21 00:00,AGO,0,101320
05-09-21 00:00,AGO,280,101600
12-09-21 00:00,AGO,609,102209
19-09-21 00:00,AGO,92,102301
26-09-21 00:00,AGO,0,102301
03-10-21 00:00,AGO,335,102636
10-10-21 00:00,AGO,0,102636
17-10-21 00:00,AGO,0,102636
24-10-21 00:00,AGO,0,102636
31-10-21 00:00,AGO,0,102636
07-11-21 00:00,AGO,495,103131
14-11-21 00:00,AGO,0,103131
21-11-21 00:00,AGO,0,103131
28-11-21 00:00,AGO,0,103131
05-12-21 00:00,AGO,0,103131
12-12-21 00:00,AGO,0,103131
19-12-21 00:00,AGO,0,103131
26-12-21 00:00,AGO,0,103131
02-01-22 00:00,AGO,0,103131
09-01-22 00:00,AGO,0,103131
16-01-22 00:00,AGO,1360,104491
23-01-22 00:00,AGO,185,104676
30-01-22 00:00,AGO,132,104808
06-02-22 00:00,AGO,138,104946
13-02-22 00:00,AGO,27,104973
20-02-22 00:00,AGO,122,105095
27-02-22 00:00,AGO,0,105095
06-03-22 00:00,AGO,0,105095
13-03-22 00:00,AGO,0,105095
20-03-22 00:00,AGO,89,105184
27-03-22 00:00,AGO,0,105184
03-04-22 00:00,AGO,0,105184
10-04-22 00:00,AGO,0,105184
17-04-22 00:00,AGO,21,105205
24-04-22 00:00,AGO,72,105277
01-05-22 00:00,AGO,0,105277
01-05-22 00:00,AIA,2,2
08-05-22 00:00,AIA,1,3
15-05-22 00:00,AIA,0,3
22-05-22 00:00,AIA,0,3
29-05-22 00:00,AIA,0,3
05-06-22 00:00,AIA,0,3
12-06-22 00:00,AIA,0,3
19-06-22 00:00,AIA,0,3
26-06-22 00:00,AIA,0,3
03-07-22 00:00,AIA,0,3
10-07-22 00:00,AIA,0,3
17-07-22 00:00,AIA,0,3
24-07-22 00:00,AIA,0,3
31-07-22 00:00,AIA,0,3
07-08-22 00:00,AIA,0,3
14-08-22 00:00,AIA,0,3
21-08-22 00:00,AIA,0,3
28-08-22 00:00,AIA,0,3
04-09-22 00:00,AIA,0,3
11-09-22 00:00,AIA,0,3
18-09-22 00:00,AIA,0,3
25-09-22 00:00,AIA,0,3
02-10-22 00:00,AIA,0,3
09-10-22 00:00,AIA,0,3
16-10-22 00:00,AIA,0,3
23-10-22 00:00,AIA,0,3
30-10-22 00:00,AIA,0,3
06-11-22 00:00,AIA,0,3
13-11-22 00:00,AIA,0,3
20-11-22 00:00,AIA,0,3
27-11-22 00:00,AIA,0,3
04-12-22 00:00,AIA,0,3
11-12-22 00:00,AIA,0,3
18-12-22 00:00,AIA,0,3
25-12-22 00:00,AIA,1,4
01-01-23 00:00,AIA,2,6
08-01-23 00:00,AIA,4,10
15-01-23 00:00,AIA,0,10
22-01-23 00:00,AIA,1,11
29-01-23 00:00,AIA,2,13
05-02-23 00:00,AIA,2,15
12-02-23 00:00,AIA,0,15
19-02-23 00:00,AIA,0,15
26-02-23 00:00,AIA,1,16
05-03-23 00:00,AIA,0,16
29-12-19 00:00,AIA,0,16
05-01-20 00:00,AIA,1,17
12-01-20 00:00,AIA,1,18
19-01-20 00:00,AIA,0,18
26-01-20 00:00,AIA,0,18
02-02-20 00:00,AIA,0,18
09-02-20 00:00,AIA,3,21
16-02-20 00:00,AIA,1,22
23-02-20 00:00,AIA,0,22
01-03-20 00:00,AIA,3,25
08-03-20 00:00,AIA,0,25
15-03-20 00:00,AIA,4,29
22-03-20 00:00,AIA,51,80
29-03-20 00:00,AIA,15,95
05-04-20 00:00,AIA,4,99
12-04-20 00:00,AIA,10,109
19-04-20 00:00,AIA,0,109
26-04-20 00:00,AIA,0,109
03-05-20 00:00,AIA,0,109
10-05-20 00:00,AIA,0,109
17-05-20 00:00,AIA,0,109
24-05-20 00:00,AIA,0,109
31-05-20 00:00,AIA,2,111
07-06-20 00:00,AIA,0,111
14-06-20 00:00,AIA,2,113
21-06-20 00:00,AIA,0,113
28-06-20 00:00,AIA,0,113
05-07-20 00:00,AIA,0,113
12-07-20 00:00,AIA,24,137
19-07-20 00:00,AIA,29,166
26-07-20 00:00,AIA,51,217
02-08-20 00:00,AIA,79,296
09-08-20 00:00,AIA,22,318
16-08-20 00:00,AIA,13,331
23-08-20 00:00,AIA,58,389
30-08-20 00:00,AIA,64,453
06-09-20 00:00,AIA,141,594
13-09-20 00:00,AIA,104,698
20-09-20 00:00,AIA,95,793
27-09-20 00:00,AIA,151,944
04-10-20 00:00,AIA,95,1039
11-10-20 00:00,AIA,98,1137
18-10-20 00:00,AIA,131,1268
25-10-20 00:00,AIA,118,1386
01-11-20 00:00,AIA,83,1469
08-11-20 00:00,AIA,54,1523
15-11-20 00:00,AIA,106,1629
22-11-20 00:00,AIA,17,1646
29-11-20 00:00,AIA,28,1674
06-12-20 00:00,AIA,268,1942
13-12-20 00:00,AIA,167,2109
20-12-20 00:00,AIA,78,2187
27-12-20 00:00,AIA,137,2324
03-01-21 00:00,AIA,112,2436
10-01-21 00:00,AIA,61,2497
17-01-21 00:00,AIA,9,2506
24-01-21 00:00,AIA,49,2555
31-01-21 00:00,AIA,19,2574
07-02-21 00:00,AIA,21,2595
14-02-21 00:00,AIA,0,2595
21-02-21 00:00,AIA,105,2700
28-02-21 00:00,AIA,0,2700
07-03-21 00:00,AIA,31,2731
14-03-21 00:00,AIA,0,2731
21-03-21 00:00,AIA,0,2731
28-03-21 00:00,AIA,57,2788
04-04-21 00:00,AIA,0,2788
11-04-21 00:00,AIA,328,3116
18-04-21 00:00,AIA,87,3203
25-04-21 00:00,AIA,0,3203
02-05-21 00:00,AIA,91,3294
09-05-21 00:00,AIA,80,3374
16-05-21 00:00,AIA,37,3411
23-05-21 00:00,AIA,45,3456
30-05-21 00:00,AIA,20,3476
06-06-21 00:00,AIA,20,3496
13-06-21 00:00,AIA,39,3535
20-06-21 00:00,AIA,8,3543
27-06-21 00:00,AIA,37,3580
04-07-21 00:00,AIA,40,3620
11-07-21 00:00,AIA,0,3620
18-07-21 00:00,AIA,185,3805
25-07-21 00:00,AIA,32,3837
01-08-21 00:00,AIA,14,3851
08-08-21 00:00,AIA,0,3851
15-08-21 00:00,AIA,5,3856
22-08-21 00:00,AIA,2,3858
29-08-21 00:00,AIA,8,3866
05-09-21 00:00,AIA,0,3866
12-09-21 00:00,AIA,0,3866
19-09-21 00:00,AIA,0,3866
26-09-21 00:00,AIA,0,3866
03-10-21 00:00,AIA,38,3904
10-10-21 00:00,AIA,0,3904
17-10-21 00:00,AIA,0,3904
24-10-21 00:00,AIA,0,3904
31-10-21 00:00,AIA,0,3904
07-11-21 00:00,AIA,0,3904
14-11-21 00:00,AIA,0,3904
21-11-21 00:00,AIA,0,3904
28-11-21 00:00,AIA,0,3904
05-12-21 00:00,AIA,0,3904
12-12-21 00:00,AIA,0,3904
19-12-21 00:00,AIA,0,3904
26-12-21 00:00,AIA,0,3904
02-01-22 00:00,AIA,0,3904
09-01-22 00:00,AIA,0,3904
16-01-22 00:00,AIA,0,3904
23-01-22 00:00,AIA,0,3904
30-01-22 00:00,AIA,0,3904
30-01-22 00:00,ATG,1,1
06-02-22 00:00,ATG,0,1
13-02-22 00:00,ATG,6,7
20-02-22 00:00,ATG,8,15
27-02-22 00:00,ATG,6,21
06-03-22 00:00,ATG,2,23
13-03-22 00:00,ATG,1,24
20-03-22 00:00,ATG,1,25
27-03-22 00:00,ATG,0,25
03-04-22 00:00,ATG,0,25
10-04-22 00:00,ATG,0,25
17-04-22 00:00,ATG,0,25
24-04-22 00:00,ATG,1,26
01-05-22 00:00,ATG,0,26
08-05-22 00:00,ATG,0,26
15-05-22 00:00,ATG,39,65
22-05-22 00:00,ATG,4,69
29-05-22 00:00,ATG,6,74
05-06-22 00:00,ATG,2,76
12-06-22 00:00,ATG,6,82
19-06-22 00:00,ATG,9,91
26-06-22 00:00,ATG,1,92
03-07-22 00:00,ATG,1,93
10-07-22 00:00,ATG,1,94
17-07-22 00:00,ATG,0,94
24-07-22 00:00,ATG,1,95
31-07-22 00:00,ATG,0,95
07-08-22 00:00,ATG,1,96
14-08-22 00:00,ATG,2,98
21-08-22 00:00,ATG,9,107
28-08-22 00:00,ATG,4,111
04-09-22 00:00,ATG,8,119
11-09-22 00:00,ATG,5,124
18-09-22 00:00,ATG,4,128
25-09-22 00:00,ATG,3,131
02-10-22 00:00,ATG,3,134
09-10-22 00:00,ATG,5,139
16-10-22 00:00,ATG,2,141
23-10-22 00:00,ATG,3,144
30-10-22 00:00,ATG,4,148
06-11-22 00:00,ATG,4,152
13-11-22 00:00,ATG,3,155
20-11-22 00:00,ATG,4,159
27-11-22 00:00,ATG,10,169
04-12-22 00:00,ATG,18,187
11-12-22 00:00,ATG,8,195
18-12-22 00:00,ATG,23,218
25-12-22 00:00,ATG,70,288
01-01-23 00:00,ATG,139,427
08-01-23 00:00,ATG,171,598
15-01-23 00:00,ATG,128,726
22-01-23 00:00,ATG,87,813
29-01-23 00:00,ATG,149,962
05-02-23 00:00,ATG,71,1033
12-02-23 00:00,ATG,89,1122
19-02-23 00:00,ATG,48,1170
26-02-23 00:00,ATG,27,1197
05-03-23 00:00,ATG,4,1201
29-12-19 00:00,ATG,8,1209
05-01-20 00:00,ATG,8,1217
12-01-20 00:00,ATG,15,1232
19-01-20 00:00,ATG,0,1232
26-01-20 00:00,ATG,9,1240
02-02-20 00:00,ATG,15,1255
09-02-20 00:00,ATG,3,1258
16-02-20 00:00,ATG,4,1262
23-02-20 00:00,ATG,1,1263
01-03-20 00:00,ATG,0,1263
08-03-20 00:00,ATG,0,1263
15-03-20 00:00,ATG,1,1264
22-03-20 00:00,ATG,2,1266
29-03-20 00:00,ATG,1,1267
05-04-20 00:00,ATG,10,1277
12-04-20 00:00,ATG,18,1295
19-04-20 00:00,ATG,25,1320
26-04-20 00:00,ATG,52,1372
03-05-20 00:00,ATG,49,1421
10-05-20 00:00,ATG,177,1598
17-05-20 00:00,ATG,144,1742
24-05-20 00:00,ATG,317,2059
31-05-20 00:00,ATG,245,2304
07-06-20 00:00,ATG,511,2815
14-06-20 00:00,ATG,416,3231
21-06-20 00:00,ATG,432,3663
28-06-20 00:00,ATG,167,3830
05-07-20 00:00,ATG,154,3984
12-07-20 00:00,ATG,56,4040
19-07-20 00:00,ATG,32,4072
26-07-20 00:00,ATG,30,4102
02-08-20 00:00,ATG,27,4129
09-08-20 00:00,ATG,12,4141
16-08-20 00:00,ATG,0,4141
23-08-20 00:00,ATG,10,4151
30-08-20 00:00,ATG,27,4178
06-09-20 00:00,ATG,38,4216
13-09-20 00:00,ATG,67,4283
20-09-20 00:00,ATG,432,4715
27-09-20 00:00,ATG,499,5214
04-10-20 00:00,ATG,527,5741
11-10-20 00:00,ATG,783,6524
18-10-20 00:00,ATG,208,6732
25-10-20 00:00,ATG,589,7321
01-11-20 00:00,ATG,74,7395
08-11-20 00:00,ATG,40,7435
15-11-20 00:00,ATG,14,7449
22-11-20 00:00,ATG,12,7461
29-11-20 00:00,ATG,9,7470
06-12-20 00:00,ATG,12,7482
13-12-20 00:00,ATG,9,7491
20-12-20 00:00,ATG,20,7511
27-12-20 00:00,ATG,24,7535
03-01-21 00:00,ATG,32,7567
10-01-21 00:00,ATG,37,7604
17-01-21 00:00,ATG,59,7663
24-01-21 00:00,ATG,58,7721
31-01-21 00:00,ATG,189,7910
07-02-21 00:00,ATG,209,8119
14-02-21 00:00,ATG,176,8295
21-02-21 00:00,ATG,111,8406
28-02-21 00:00,ATG,131,8537
07-03-21 00:00,ATG,53,8590
14-03-21 00:00,ATG,51,8641
21-03-21 00:00,ATG,40,8681
28-03-21 00:00,ATG,23,8704
04-04-21 00:00,ATG,8,8712
11-04-21 00:00,ATG,29,8741
18-04-21 00:00,ATG,32,8773
25-04-21 00:00,ATG,36,8809
02-05-21 00:00,ATG,86,8895
09-05-21 00:00,ATG,54,8949
16-05-21 00:00,ATG,25,8974
23-05-21 00:00,ATG,0,8974
30-05-21 00:00,ATG,34,9008
06-06-21 00:00,ATG,0,9008
13-06-21 00:00,ATG,90,9098
20-06-21 00:00,ATG,0,9098
27-06-21 00:00,ATG,8,9106
04-07-21 00:00,ATG,0,9106
11-07-21 00:00,ATG,0,9106
18-07-21 00:00,ATG,0,9106
25-07-21 00:00,ATG,0,9106
01-08-21 00:00,ATG,0,9106
08-08-21 00:00,ATG,0,9106
15-08-21 00:00,ATG,0,9106
22-08-21 00:00,ATG,0,9106
29-08-21 00:00,ATG,0,9106
05-09-21 00:00,ATG,0,9106
12-09-21 00:00,ATG,0,9106
19-09-21 00:00,ATG,0,9106
26-09-21 00:00,ATG,0,9106
03-10-21 00:00,ATG,0,9106
10-10-21 00:00,ATG,0,9106
17-10-21 00:00,ATG,0,9106
24-10-21 00:00,ATG,0,9106
31-10-21 00:00,ATG,0,9106
07-11-21 00:00,ATG,0,9106
14-11-21 00:00,ATG,0,9106
21-11-21 00:00,ATG,0,9106
21-11-21 00:00,ARG,,10044125
28-11-21 00:00,ARG,,
05-12-21 00:00,ARG,,
12-12-21 00:00,ARG,,
19-12-21 00:00,ARG,,
26-12-21 00:00,ARG,,
02-01-22 00:00,ARG,,
09-01-22 00:00,ARG,,
16-01-22 00:00,ARG,,
23-01-22 00:00,ARG,12,12
30-01-22 00:00,ARG,33,45
06-02-22 00:00,ARG,221,266
13-02-22 00:00,ARG,479,745
20-02-22 00:00,ARG,706,1451
27-02-22 00:00,ARG,691,2142
06-03-22 00:00,ARG,697,2839
13-03-22 00:00,ARG,1053,3892
20-03-22 00:00,ARG,891,4783
27-03-22 00:00,ARG,1251,6034
03-04-22 00:00,ARG,2034,8068
10-04-22 00:00,ARG,4008,12076
17-04-22 00:00,ARG,4775,16851
24-04-22 00:00,ARG,5943,22794
01-05-22 00:00,ARG,8783,31577
08-05-22 00:00,ARG,11208,42785
15-05-22 00:00,ARG,17148,59933
22-05-22 00:00,ARG,17882,77815
29-05-22 00:00,ARG,22351,100166
05-06-22 00:00,ARG,26589,126755
12-06-22 00:00,ARG,35771,162526
19-06-22 00:00,ARG,39393,201919
26-06-22 00:00,ARG,44580,246499
03-07-22 00:00,ARG,48070,294569
10-07-22 00:00,ARG,47585,342154
17-07-22 00:00,ARG,66272,408426
24-07-22 00:00,ARG,70366,478792
31-07-22 00:00,ARG,76745,555537
07-08-22 00:00,ARG,75828,631365
14-08-22 00:00,ARG,79960,711325
21-08-22 00:00,ARG,87161,798486
28-08-22 00:00,ARG,95720,894206
04-09-22 00:00,ARG,95474,989680
11-09-22 00:00,ARG,100909,1090589
18-09-22 00:00,ARG,82944,1173533
25-09-22 00:00,ARG,68649,1242182
02-10-22 00:00,ARG,68309,1310491
09-10-22 00:00,ARG,59875,1370366
16-10-22 00:00,ARG,48441,1418807
23-10-22 00:00,ARG,44303,1463110
30-10-22 00:00,ARG,35050,1498160
06-11-22 00:00,ARG,43125,1541285
13-11-22 00:00,ARG,42012,1583297
20-11-22 00:00,ARG,57421,1640718
27-11-22 00:00,ARG,81499,1722217
04-12-22 00:00,ARG,77026,1799243
11-12-22 00:00,ARG,67980,1867223
18-12-22 00:00,ARG,60016,1927239
25-12-22 00:00,ARG,53108,1980347
01-01-23 00:00,ARG,45451,2025798
08-01-23 00:00,ARG,38536,2064334
15-01-23 00:00,ARG,43031,2107365
22-01-23 00:00,ARG,42271,2149636
29-01-23 00:00,ARG,46086,2195722
05-02-23 00:00,ARG,50049,2245771
12-02-23 00:00,ARG,62826,2308597
19-02-23 00:00,ARG,84895,2393492
26-02-23 00:00,ARG,139070,2532562
05-03-23 00:00,ARG,71595,2604157
29-12-19 00:00,ARG,54471,2658628
05-01-20 00:00,ARG,166024,2824652
12-01-20 00:00,ARG,152711,2977363
19-01-20 00:00,ARG,140771,3118134
26-01-20 00:00,ARG,151332,3269466
02-02-20 00:00,ARG,213046,3482512
09-02-20 00:00,ARG,219910,3702422
16-02-20 00:00,ARG,212975,3915397
23-02-20 00:00,ARG,177693,4093090
01-03-20 00:00,ARG,149673,4242763
08-03-20 00:00,ARG,131824,4374587
15-03-20 00:00,ARG,137852,4512439
22-03-20 00:00,ARG,115098,4627537
29-03-20 00:00,ARG,109676,4737213
05-04-20 00:00,ARG,90760,4827973
12-04-20 00:00,ARG,91435,4919408
19-04-20 00:00,ARG,83543,5002951
26-04-20 00:00,ARG,71774,5074725
03-05-20 00:00,ARG,50238,5124963
10-05-20 00:00,ARG,42770,5167733
17-05-20 00:00,ARG,32186,5199919
24-05-20 00:00,ARG,21890,5221809
31-05-20 00:00,ARG,15350,5237159
07-06-20 00:00,ARG,11688,5248847
14-06-20 00:00,ARG,9619,5258466
21-06-20 00:00,ARG,6592,5265058
28-06-20 00:00,ARG,6303,5271361
05-07-20 00:00,ARG,7549,5278910
12-07-20 00:00,ARG,8537,5287447
19-07-20 00:00,ARG,7813,5295260
26-07-20 00:00,ARG,8799,5304059
02-08-20 00:00,ARG,9548,5313607
09-08-20 00:00,ARG,10432,5324039
16-08-20 00:00,ARG,13653,5337692
23-08-20 00:00,ARG,16748,5354440
30-08-20 00:00,ARG,27850,5382290
06-09-20 00:00,ARG,62946,5445236
13-09-20 00:00,ARG,209172,5654408
20-09-20 00:00,ARG,481428,6135836
27-09-20 00:00,ARG,797136,6932972
04-10-20 00:00,ARG,761534,7694506
11-10-20 00:00,ARG,577130,8271636
18-10-20 00:00,ARG,283743,8555379
25-10-20 00:00,ARG,161561,8716940
01-11-20 00:00,ARG,98307,8815247
08-11-20 00:00,ARG,72726,8887973
15-11-20 00:00,ARG,41925,8929898
22-11-20 00:00,ARG,37312,8967210
29-11-20 00:00,ARG,37619,9004829
06-12-20 00:00,ARG,18983,9023812
13-12-20 00:00,ARG,16026,9039838
20-12-20 00:00,ARG,11405,9051243
27-12-20 00:00,ARG,8701,9059944
03-01-21 00:00,ARG,979,9060923
10-01-21 00:00,ARG,11307,9072230
17-01-21 00:00,ARG,11443,9083673
24-01-21 00:00,ARG,17646,9101319
31-01-21 00:00,ARG,33989,9135308
07-02-21 00:00,ARG,43487,9178795
14-02-21 00:00,ARG,51778,9230573
21-02-21 00:00,ARG,46045,9276618
28-02-21 00:00,ARG,36835,9313453
07-03-21 00:00,ARG,28039,9341492
14-03-21 00:00,ARG,25680,9367172
21-03-21 00:00,ARG,27154,9394326
28-03-21 00:00,ARG,31845,9426171
04-04-21 00:00,ARG,39656,9465827
11-04-21 00:00,ARG,41735,9507562
18-04-21 00:00,ARG,52745,9560307
25-04-21 00:00,ARG,42227,9602534
02-05-21 00:00,ARG,31198,9633732
09-05-21 00:00,ARG,24659,9658391
16-05-21 00:00,ARG,19834,9678225
23-05-21 00:00,ARG,11636,9689861
30-05-21 00:00,ARG,7902,9697763
06-06-21 00:00,ARG,6175,9703938
13-06-21 00:00,ARG,4482,9708420
20-06-21 00:00,ARG,2935,9711355
27-06-21 00:00,ARG,2239,9713594
04-07-21 00:00,ARG,1870,9715464
11-07-21 00:00,ARG,2082,9717546
18-07-21 00:00,ARG,1329,9718875
25-07-21 00:00,ARG,1357,9720232
01-08-21 00:00,ARG,1486,9721718
08-08-21 00:00,ARG,2206,9723924
15-08-21 00:00,ARG,3323,9727247
22-08-21 00:00,ARG,12609,9739856
29-08-21 00:00,ARG,27119,9766975
05-09-21 00:00,ARG,62261,9829236
12-09-21 00:00,ARG,61903,9891139
19-09-21 00:00,ARG,72558,9963697
26-09-21 00:00,ARG,40982,10004679
03-10-21 00:00,ARG,19416,10024095
10-10-21 00:00,ARG,8614,10032709
17-10-21 00:00,ARG,4426,10037135
24-10-21 00:00,ARG,3194,10040329
31-10-21 00:00,ARG,1807,10042136
07-11-21 00:00,ARG,1172,10043308
14-11-21 00:00,ARG,817,10044125
21-11-21 00:00,ARM,,
28-11-21 00:00,ARM,,
05-12-21 00:00,ARM,,
12-12-21 00:00,ARM,,
19-12-21 00:00,ARM,1,1
26-12-21 00:00,ARM,17,18
02-01-22 00:00,ARM,142,160
09-01-22 00:00,ARM,247,407
16-01-22 00:00,ARM,363,770
23-01-22 00:00,ARM,197,967
30-01-22 00:00,ARM,281,1248
06-02-22 00:00,ARM,429,1677
13-02-22 00:00,ARM,596,2273
20-02-22 00:00,ARM,902,3175
27-02-22 00:00,ARM,1108,4283
06-03-22 00:00,ARM,2019,6302
13-03-22 00:00,ARM,2625,8927
20-03-22 00:00,ARM,3437,12364
27-03-22 00:00,ARM,3640,16004
03-04-22 00:00,ARM,3704,19708
10-04-22 00:00,ARM,4201,23909
17-04-22 00:00,ARM,3991,27900
24-04-22 00:00,ARM,3492,31392
01-05-22 00:00,ARM,3070,34462
08-05-22 00:00,ARM,2534,36996
15-05-22 00:00,ARM,1845,38841
22-05-22 00:00,ARM,1344,40185
29-05-22 00:00,ARM,1310,41495
05-06-22 00:00,ARM,1121,42616
12-06-22 00:00,ARM,1010,43626
19-06-22 00:00,ARM,1023,44649
26-06-22 00:00,ARM,1026,45675
03-07-22 00:00,ARM,1479,47154
10-07-22 00:00,ARM,1918,49072
17-07-22 00:00,ARM,2853,51925
24-07-22 00:00,ARM,3811,55736
31-07-22 00:00,ARM,7264,63000
07-08-22 00:00,ARM,12523,75523
14-08-22 00:00,ARM,14290,89813
21-08-22 00:00,ARM,14436,104249
28-08-22 00:00,ARM,11606,115855
04-09-22 00:00,ARM,8984,124839
11-09-22 00:00,ARM,8755,133594
18-09-22 00:00,ARM,7365,140959
25-09-22 00:00,ARM,6353,147312
02-10-22 00:00,ARM,5861,153173
09-10-22 00:00,ARM,4176,157349
16-10-22 00:00,ARM,2449,159798
23-10-22 00:00,ARM,1996,161794
30-10-22 00:00,ARM,2441,164235
06-11-22 00:00,ARM,1674,165909
13-11-22 00:00,ARM,992,166901
20-11-22 00:00,ARM,1036,167937
27-11-22 00:00,ARM,1085,169022
04-12-22 00:00,ARM,1212,170234
11-12-22 00:00,ARM,1559,171793
18-12-22 00:00,ARM,2464,174257
25-12-22 00:00,ARM,3642,177899
01-01-23 00:00,ARM,5228,183127
08-01-23 00:00,ARM,6413,189540
15-01-23 00:00,ARM,6504,196044
22-01-23 00:00,ARM,6123,202167
29-01-23 00:00,ARM,5806,207973
05-02-23 00:00,ARM,4905,212878
12-02-23 00:00,ARM,3718,216596
19-02-23 00:00,ARM,2496,219092
26-02-23 00:00,ARM,1637,220729
05-03-23 00:00,ARM,410,221139
29-12-19 00:00,ARM,420,221559
05-01-20 00:00,ARM,850,222409
12-01-20 00:00,ARM,569,222978
19-01-20 00:00,ARM,482,223460
26-01-20 00:00,ARM,540,224000
02-02-20 00:00,ARM,533,224533
09-02-20 00:00,ARM,688,225221
16-02-20 00:00,ARM,766,225987
23-02-20 00:00,ARM,962,226949
01-03-20 00:00,ARM,1212,228161
08-03-20 00:00,ARM,1442,229603
15-03-20 00:00,ARM,1719,231322
22-03-20 00:00,ARM,2078,233400
29-03-20 00:00,ARM,2834,236234
05-04-20 00:00,ARM,3505,239739
12-04-20 00:00,ARM,3647,243386
19-04-20 00:00,ARM,3611,246997
26-04-20 00:00,ARM,4326,251323
03-05-20 00:00,ARM,4325,255648
10-05-20 00:00,ARM,6049,261697
17-05-20 00:00,ARM,6975,268672
24-05-20 00:00,ARM,7994,276666
31-05-20 00:00,ARM,12240,288906
07-06-20 00:00,ARM,13544,302450
14-06-20 00:00,ARM,12554,315004
21-06-20 00:00,ARM,10517,325521
28-06-20 00:00,ARM,6393,331914
05-07-20 00:00,ARM,4416,336330
12-07-20 00:00,ARM,3248,339578
19-07-20 00:00,ARM,2190,341768
26-07-20 00:00,ARM,1389,343157
02-08-20 00:00,ARM,969,344126
09-08-20 00:00,ARM,700,344826
16-08-20 00:00,ARM,563,345389
23-08-20 00:00,ARM,1422,346811
30-08-20 00:00,ARM,2518,349329
06-09-20 00:00,ARM,8889,358218
13-09-20 00:00,ARM,21048,379266
20-09-20 00:00,ARM,20461,399727
27-09-20 00:00,ARM,12151,411878
04-10-20 00:00,ARM,6342,418220
11-10-20 00:00,ARM,2537,420757
18-10-20 00:00,ARM,957,421714
25-10-20 00:00,ARM,488,422202
01-11-20 00:00,ARM,199,422401
08-11-20 00:00,ARM,118,422519
15-11-20 00:00,ARM,110,422629
22-11-20 00:00,ARM,92,422721
29-11-20 00:00,ARM,84,422805
06-12-20 00:00,ARM,53,422858
13-12-20 00:00,ARM,19,422877
20-12-20 00:00,ARM,23,422900
27-12-20 00:00,ARM,17,422917
03-01-21 00:00,ARM,22,422939
10-01-21 00:00,ARM,24,422963
17-01-21 00:00,ARM,43,423006
24-01-21 00:00,ARM,38,423044
31-01-21 00:00,ARM,60,423104
07-02-21 00:00,ARM,139,423243
14-02-21 00:00,ARM,174,423417
21-02-21 00:00,ARM,354,423771
28-02-21 00:00,ARM,629,424400
07-03-21 00:00,ARM,965,425365
14-03-21 00:00,ARM,1434,426799
21-03-21 00:00,ARM,1849,428648
28-03-21 00:00,ARM,1713,430361
04-04-21 00:00,ARM,1913,432274
11-04-21 00:00,ARM,2124,434398
18-04-21 00:00,ARM,2329,436727
25-04-21 00:00,ARM,2575,439302
02-05-21 00:00,ARM,2142,441444
09-05-21 00:00,ARM,1431,442875
16-05-21 00:00,ARM,910,443785
23-05-21 00:00,ARM,697,444482
30-05-21 00:00,ARM,387,444869
06-06-21 00:00,ARM,231,445100
13-06-21 00:00,ARM,142,445242
20-06-21 00:00,ARM,155,445397
27-06-21 00:00,ARM,116,445513
04-07-21 00:00,ARM,118,445631
11-07-21 00:00,ARM,106,445737
18-07-21 00:00,ARM,91,445828
25-07-21 00:00,ARM,53,445881
01-08-21 00:00,ARM,0,445881
08-08-21 00:00,ARM,95,445976
15-08-21 00:00,ARM,0,445976
22-08-21 00:00,ARM,0,445976
29-08-21 00:00,ARM,32,446008
05-09-21 00:00,ARM,0,446008
12-09-21 00:00,ARM,0,446008
19-09-21 00:00,ARM,324,446332
26-09-21 00:00,ARM,0,446332
03-10-21 00:00,ARM,487,446819
10-10-21 00:00,ARM,0,446819
17-10-21 00:00,ARM,0,446819
17-10-21 00:00,ABW,3,3
24-10-21 00:00,ABW,9,12
31-10-21 00:00,ABW,43,55
07-11-21 00:00,ABW,19,74
14-11-21 00:00,ABW,18,92
21-11-21 00:00,ABW,5,97
28-11-21 00:00,ABW,3,100
05-12-21 00:00,ABW,1,101
12-12-21 00:00,ABW,0,101
19-12-21 00:00,ABW,0,101
26-12-21 00:00,ABW,0,101
02-01-22 00:00,ABW,0,101
09-01-22 00:00,ABW,0,101
16-01-22 00:00,ABW,0,101
23-01-22 00:00,ABW,0,101
30-01-22 00:00,ABW,2,103
06-02-22 00:00,ABW,2,105
13-02-22 00:00,ABW,1,106
20-02-22 00:00,ABW,11,117
27-02-22 00:00,ABW,2,119
06-03-22 00:00,ABW,13,132
13-03-22 00:00,ABW,585,717
20-03-22 00:00,ABW,488,1205
27-03-22 00:00,ABW,465,1670
