iso_code,date,people_vaccinated,people_fully_vaccinated,new_vaccinations
LKA,1/24/2022 0:00,16421857,13883801,11129
LKA,1/25/2022 0:00,16463502,13886321,70846
LKA,1/26/2022 0:00,16497745,13888605,72248
LKA,1/27/2022 0:00,16550296,13891828,85652
LKA,1/28/2022 0:00,16583724,13897682,67864
LKA,1/29/2022 0:00,16624775,13911179,105030
LKA,1/30/2022 0:00,16641134,13915137,88196
LKA,1/31/2022 0:00,16647015,13917564,43171
LKA,2/1/2022 0:00,16676234,13930315,102928
LKA,2/2/2022 0:00,16710257,13943179,150670
LKA,2/3/2022 0:00,16733188,13958389,141561
LKA,2/6/2022 0:00,16788517,14015145,62923
LKA,2/7/2022 0:00,16794917,14021430,76365
LKA,2/8/2022 0:00,16798256,14023405,58820
LKA,2/9/2022 0:00,16800981,14027528,54079
LKA,2/10/2022 0:00,16802496,14029704,48482
LKA,2/11/2022 0:00,16805368,14033275,67934
LKA,2/12/2022 0:00,16811958,14037188,85800
LKA,2/13/2022 0:00,16812378,14037768,6140
LKA,2/14/2022 0:00,16820188,14040972,57321
LKA,2/15/2022 0:00,16821707,14044375,44280
LKA,2/16/2022 0:00,16824201,14047994,31071
LKA,2/17/2022 0:00,16829089,14052854,71443
LKA,2/18/2022 0:00,16836546,14063861,90133
LKA,2/19/2022 0:00,16847116,14079398,115932
LKA,2/20/2022 0:00,16849327,14082672,32002
LKA,2/21/2022 0:00,16855359,14091594,64410
LKA,2/22/2022 0:00,16859786,14103467,78085
LKA,2/23/2022 0:00,16866777,14127410,293015
LKA,2/24/2022 0:00,16884030,14147202,127081
LKA,2/25/2022 0:00,16890323,14155661,75669
LKA,3/1/2022 0:00,16904417,14180650,18316
LKA,3/2/2022 0:00,16911102,14187343,32673
LKA,3/3/2022 0:00,16914562,14190304,27429
LKA,3/4/2022 0:00,16917770,14197139,36835
LKA,3/5/2022 0:00,16921171,14205539,42329
LKA,3/6/2022 0:00,16928363,14208755,21362
LKA,3/7/2022 0:00,16932560,14215095,40918
LKA,3/8/2022 0:00,16935016,14221829,29107
LKA,3/9/2022 0:00,16937437,14230593,29536
LKA,3/10/2022 0:00,16941266,14238047,152801
LKA,3/11/2022 0:00,16945836,14251784,33380
LKA,3/12/2022 0:00,16951559,14258603,33530
LKA,3/13/2022 0:00,16952784,14262840,12418
LKA,3/14/2022 0:00,16972532,14336813,137085
LKA,3/15/2022 0:00,16977594,14346957,31711
LKA,3/16/2022 0:00,16981180,14354752,27389
LKA,3/17/2022 0:00,16982423,14357444,10777
LKA,3/21/2022 0:00,16994196,14381844,26570
LKA,3/22/2022 0:00,16995787,14387077,14667
SDN,4/6/2021 0:00,63837,,20715
SDN,6/8/2021 0:00,417209,66311,18323
SDN,6/29/2021 0:00,554095,123862,6534
SUR,3/20/2021 0:00,11879,,2683
SUR,3/23/2021 0:00,14716,,967
SUR,3/24/2021 0:00,15998,,1282
SUR,3/27/2021 0:00,22377,,2394
SUR,3/28/2021 0:00,23304,,927
SUR,3/31/2021 0:00,26057,,1529
SUR,4/13/2021 0:00,33640,,602
SUR,4/22/2021 0:00,35777,,353
SUR,4/28/2021 0:00,38351,,1193
SUR,5/8/2021 0:00,44918,502,1532
SUR,5/20/2021 0:00,60319,4474,7431
SUR,5/21/2021 0:00,62862,5439,3508
SUR,5/26/2021 0:00,66623,11919,2080
SUR,5/29/2021 0:00,68441,14502,2227
SUR,6/2/2021 0:00,70336,17172,2334
SUR,6/3/2021 0:00,71396,18656,2544
SUR,6/6/2021 0:00,80816,21256,5904
SUR,6/7/2021 0:00,86640,21436,5464
SUR,6/8/2021 0:00,88708,21658,2317
SUR,6/9/2021 0:00,90029,22171,1807
SUR,6/13/2021 0:00,110920,25933,9775
SUR,6/14/2021 0:00,118124,26291,7562
SUR,6/15/2021 0:00,119956,26529,2152
SUR,6/16/2021 0:00,127363,28306,9102
SUR,6/21/2021 0:00,145832,31396,1534
SUR,6/24/2021 0:00,151208,33238,2115
SUR,6/25/2021 0:00,153121,34185,2860
SUR,6/28/2021 0:00,157982,34993,1012
SUR,7/1/2021 0:00,161525,36198,1529
SUR,7/2/2021 0:00,162516,36955,1748
SUR,7/5/2021 0:00,164903,37861,954
SUR,7/6/2021 0:00,165456,38507,1199
SUR,7/7/2021 0:00,166063,39288,1388
SUR,7/12/2021 0:00,173978,41873,6360
SUR,7/15/2021 0:00,177146,45231,1879
SUR,7/16/2021 0:00,178317,46811,2751
SUR,7/17/2021 0:00,179523,47192,1587
SUR,7/18/2021 0:00,180541,47578,1406
SUR,7/19/2021 0:00,180632,48419,930
SUR,7/20/2021 0:00,181365,48770,1084
SUR,7/21/2021 0:00,181869,49578,1312
SUR,7/22/2021 0:00,182342,50324,1219
SUR,7/23/2021 0:00,182951,51589,1874
SUR,7/24/2021 0:00,183522,52014,996
SUR,7/25/2021 0:00,183785,52370,619
SUR,7/26/2021 0:00,184064,53111,1020
SUR,7/27/2021 0:00,185077,54494,2396
SUR,7/28/2021 0:00,185653,55782,1864
SUR,7/29/2021 0:00,186012,56684,1261
SUR,7/30/2021 0:00,186297,58081,1682
SUR,7/31/2021 0:00,,,1593
SUR,8/1/2021 0:00,187094,59688,811
SUR,8/2/2021 0:00,187405,61213,1836
SUR,8/3/2021 0:00,187887,63218,2487
SUR,8/4/2021 0:00,188207,65180,2282
SUR,8/5/2021 0:00,188595,66617,1825
SUR,8/6/2021 0:00,188685,66711,184
SUR,8/7/2021 0:00,189261,68598,2463
SUR,8/8/2021 0:00,190027,71371,3539
SUR,8/9/2021 0:00,190398,73425,2425
SUR,8/10/2021 0:00,190989,74170,1336
SUR,8/11/2021 0:00,191342,75327,1510
SUR,8/12/2021 0:00,191609,76379,1319
SUR,8/13/2021 0:00,192235,79433,3680
SUR,8/14/2021 0:00,192963,82760,4055
SUR,8/15/2021 0:00,193210,84873,2360
SUR,8/16/2021 0:00,193505,86948,2370
SUR,8/17/2021 0:00,194054,89235,2836
SUR,8/18/2021 0:00,194371,90846,1928
SUR,8/19/2021 0:00,194779,93451,3013
SUR,8/20/2021 0:00,195367,97443,4580
SUR,8/21/2021 0:00,196031,103701,6922
SUR,8/22/2021 0:00,196628,103722,618
SUR,8/23/2021 0:00,197438,111019,8107
SUR,8/24/2021 0:00,198011,114635,4189
SUR,8/25/2021 0:00,198375,116588,2317
SUR,8/26/2021 0:00,198729,121086,4852
SUR,8/27/2021 0:00,199109,124535,3829
SUR,8/28/2021 0:00,199496,129040,4892
SUR,8/29/2021 0:00,201209,131819,4492
SUR,8/30/2021 0:00,201756,133100,1828
SUR,8/31/2021 0:00,202440,134684,2268
SUR,9/1/2021 0:00,203156,136867,2899
SUR,9/2/2021 0:00,203858,138909,2744
SUR,9/3/2021 0:00,204873,140996,3102
SUR,9/4/2021 0:00,205933,143239,3303
SUR,9/5/2021 0:00,206440,145170,2438
SUR,9/6/2021 0:00,207140,146506,2036
SUR,9/7/2021 0:00,207909,148654,2917
SUR,9/8/2021 0:00,209244,150407,3088
SUR,9/9/2021 0:00,210235,151580,2164
SUR,9/10/2021 0:00,211291,153141,2617
SUR,9/11/2021 0:00,211518,153476,562
SUR,9/12/2021 0:00,212346,154459,1811
SUR,9/13/2021 0:00,213095,155471,1761
SUR,9/14/2021 0:00,214066,156431,1931
SUR,9/15/2021 0:00,214886,157543,1932
SUR,9/16/2021 0:00,216536,159506,3613
SUR,9/17/2021 0:00,216889,159716,563
SUR,9/20/2021 0:00,217907,160664,410
SUR,9/21/2021 0:00,220181,162765,4375
SUR,9/22/2021 0:00,221284,164141,2479
SUR,9/23/2021 0:00,222408,165144,2127
SUR,9/24/2021 0:00,223898,166783,3129
SUR,9/25/2021 0:00,224646,167339,1304
SUR,9/28/2021 0:00,226711,169519,2201
SUR,9/29/2021 0:00,227418,170188,1376
SUR,9/30/2021 0:00,229022,172220,3636
SUR,10/1/2021 0:00,230110,173344,2212
SUR,10/2/2021 0:00,230230,173446,222
SUR,10/5/2021 0:00,232805,175554,2337
SUR,10/6/2021 0:00,233818,176579,2038
SUR,10/7/2021 0:00,235011,177577,2191
SUR,10/8/2021 0:00,235849,178463,1724
SUR,10/9/2021 0:00,236318,178735,741
SUR,10/10/2021 0:00,237707,180124,2778
SUR,10/13/2021 0:00,239246,182402,2250
SUR,10/14/2021 0:00,239647,183033,1032
SUR,10/15/2021 0:00,240793,184821,2934
SUR,10/19/2021 0:00,243328,188825,3856
SUR,10/20/2021 0:00,243886,189984,1717
SUR,10/21/2021 0:00,244856,191450,2436
SUR,10/22/2021 0:00,246031,193508,3233
SUR,10/23/2021 0:00,246469,194088,1018
SUR,10/24/2021 0:00,246951,195082,1476
SUR,10/25/2021 0:00,247070,195485,522
SUR,10/26/2021 0:00,247703,196771,1919
SUR,10/27/2021 0:00,248156,197724,1406
SUR,10/28/2021 0:00,248758,199038,1916
SUR,10/31/2021 0:00,249920,201270,1833
SUR,11/1/2021 0:00,250315,201868,993
SUR,11/2/2021 0:00,250670,202635,1122
SUR,11/3/2021 0:00,250989,203502,1186
SUR,11/4/2021 0:00,251204,203733,446
SUR,11/7/2021 0:00,252052,205929,669
SUR,11/8/2021 0:00,252225,206465,709
SUR,11/9/2021 0:00,252521,207204,1035
SUR,11/10/2021 0:00,252870,208019,1164
SUR,11/11/2021 0:00,253260,208960,1331
SUR,11/12/2021 0:00,253654,210051,1485
SUR,11/13/2021 0:00,253691,210102,88
SUR,11/18/2021 0:00,254967,213308,722
SUR,11/19/2021 0:00,255488,214575,1788
SUR,11/20/2021 0:00,255589,214655,181
SUR,11/21/2021 0:00,256067,215662,1485
SUR,11/22/2021 0:00,256149,215849,269
SUR,11/23/2021 0:00,256419,216422,843
SUR,11/29/2021 0:00,257438,219012,1008
SUR,12/2/2021 0:00,258304,220663,2074
SUR,12/6/2021 0:00,258720,221717,740
SUR,12/7/2021 0:00,258856,222122,541
SUR,12/8/2021 0:00,259208,222956,1186
SUR,12/9/2021 0:00,259325,223209,370
SUR,12/10/2021 0:00,259391,223353,210
SUR,12/11/2021 0:00,259712,224126,1094
SUR,12/23/2021 0:00,260987,226940,495
SUR,1/6/2022 0:00,262301,229552,880
SUR,1/13/2022 0:00,263209,230808,362
SUR,1/28/2022 0:00,264640,232788,995
SUR,2/13/2022 0:00,265523,234389,162
SUR,3/14/2022 0:00,266905,236584,10
SUR,3/19/2022 0:00,267084,236852,398
CHE,12/22/2020 0:00,3,1,2
CHE,12/23/2020 0:00,406,1,427
CHE,12/24/2020 0:00,670,1,265
CHE,12/25/2020 0:00,671,1,1
CHE,12/26/2020 0:00,1107,1,436
CHE,12/29/2020 0:00,4367,9,1696
CHE,12/30/2020 0:00,6028,11,1674
CHE,12/31/2020 0:00,6280,12,253
CHE,1/1/2021 0:00,6289,13,11
CHE,1/2/2021 0:00,6293,13,4
CHE,1/3/2021 0:00,6296,13,5
CHE,1/4/2021 0:00,9930,14,3681
CHE,1/5/2021 0:00,17028,25,7141
CHE,1/6/2021 0:00,22692,32,5848
CHE,1/7/2021 0:00,29751,47,7216
CHE,1/8/2021 0:00,37629,67,8054
CHE,1/9/2021 0:00,39772,72,2149
CHE,1/10/2021 0:00,39805,73,34
CHE,1/11/2021 0:00,47037,83,7347
CHE,1/12/2021 0:00,57301,92,10394
CHE,1/13/2021 0:00,68138,219,11078
CHE,1/14/2021 0:00,78533,292,10581
CHE,1/15/2021 0:00,89046,354,10766
CHE,1/16/2021 0:00,93387,362,4367
CHE,1/17/2021 0:00,94049,365,665
CHE,1/18/2021 0:00,105419,1125,12226
CHE,1/19/2021 0:00,121839,1835,17288
CHE,1/20/2021 0:00,141197,2752,20441
CHE,1/21/2021 0:00,163565,3333,23163
CHE,1/22/2021 0:00,182669,3827,19813
CHE,1/23/2021 0:00,188364,3924,5814
CHE,1/24/2021 0:00,189533,3936,1182
CHE,1/25/2021 0:00,205225,5400,17294
CHE,1/26/2021 0:00,227352,7970,24972
CHE,1/27/2021 0:00,249548,9953,24366
CHE,1/28/2021 0:00,273346,12648,26734
CHE,1/29/2021 0:00,294125,15597,23943
CHE,1/30/2021 0:00,299576,16451,6319
CHE,1/31/2021 0:00,301061,16454,1491
CHE,2/1/2021 0:00,312935,20726,16288
CHE,2/2/2021 0:00,326536,26408,19538
CHE,2/3/2021 0:00,340231,31727,19283
CHE,2/4/2021 0:00,353593,38792,20633
CHE,2/5/2021 0:00,365907,45834,19528
CHE,2/6/2021 0:00,367723,47367,3354
CHE,2/7/2021 0:00,368646,47640,1195
CHE,2/8/2021 0:00,378473,56090,18481
CHE,2/9/2021 0:00,392644,67114,25413
CHE,2/10/2021 0:00,408919,77221,26736
CHE,2/11/2021 0:00,424829,88374,27453
CHE,2/12/2021 0:00,440694,98497,26378
CHE,2/13/2021 0:00,444080,102046,6945
CHE,2/14/2021 0:00,444917,102554,1347
CHE,2/15/2021 0:00,454692,111525,18934
CHE,2/16/2021 0:00,467166,123805,25001
CHE,2/17/2021 0:00,477591,137315,24179
CHE,2/18/2021 0:00,489203,153926,28582
CHE,2/19/2021 0:00,498769,168520,24450
CHE,2/20/2021 0:00,501480,173056,7260
CHE,2/21/2021 0:00,502290,173892,1655
CHE,2/22/2021 0:00,509228,186762,19976
CHE,2/23/2021 0:00,518848,203406,26593
CHE,2/24/2021 0:00,528676,221552,28296
CHE,2/25/2021 0:00,538620,240788,29549
CHE,2/26/2021 0:00,546938,256927,24769
CHE,2/27/2021 0:00,549128,261265,6533
CHE,2/28/2021 0:00,549743,262644,1996
CHE,3/1/2021 0:00,560105,274258,22311
CHE,3/2/2021 0:00,571266,288482,25822
CHE,3/3/2021 0:00,586810,304379,31822
CHE,3/4/2021 0:00,604055,320312,33579
CHE,3/5/2021 0:00,618585,334544,29144
CHE,3/6/2021 0:00,621957,337383,6287
CHE,3/7/2021 0:00,622988,338313,1961
CHE,3/8/2021 0:00,635778,348615,23400
CHE,3/9/2021 0:00,653004,361543,30471
CHE,3/10/2021 0:00,671643,372724,30227
CHE,3/11/2021 0:00,690610,385606,32217
CHE,3/12/2021 0:00,706429,397058,27580
CHE,3/13/2021 0:00,710197,399301,6014
CHE,3/14/2021 0:00,711160,399765,1428
CHE,3/15/2021 0:00,721890,409950,21116
CHE,3/16/2021 0:00,736768,423522,28767
CHE,3/17/2021 0:00,752158,439187,31489
CHE,3/18/2021 0:00,768960,455267,33301
CHE,3/19/2021 0:00,783579,468172,27860
CHE,3/20/2021 0:00,786961,470995,6204
CHE,3/21/2021 0:00,787910,471388,1341
CHE,3/22/2021 0:00,801389,482497,24895
CHE,3/23/2021 0:00,819605,496328,32451
CHE,3/24/2021 0:00,840470,510126,35169
CHE,3/25/2021 0:00,865567,523815,39162
CHE,3/26/2021 0:00,888728,536459,36210
CHE,3/27/2021 0:00,896287,539005,10067
CHE,3/28/2021 0:00,899157,539716,3588
CHE,3/29/2021 0:00,919800,551854,33193
CHE,3/30/2021 0:00,947696,565150,41522
CHE,3/31/2021 0:00,971523,579813,38797
CHE,4/1/2021 0:00,995194,597421,41635
CHE,4/2/2021 0:00,1001300,601798,10449
CHE,4/3/2021 0:00,1005239,604305,6433
CHE,4/4/2021 0:00,1006314,604982,1742
CHE,4/5/2021 0:00,1010029,607164,5902
CHE,4/6/2021 0:00,1028671,626449,38329
CHE,4/7/2021 0:00,1054904,646495,46549
CHE,4/8/2021 0:00,1085261,667920,52119
CHE,4/9/2021 0:00,1115185,685581,47813
CHE,4/10/2021 0:00,1125584,689809,14620
CHE,4/11/2021 0:00,1128438,691101,4118
CHE,4/12/2021 0:00,1159600,704080,44394
CHE,4/13/2021 0:00,1196847,720825,54258
CHE,4/14/2021 0:00,1236633,737732,56842
CHE,4/15/2021 0:00,1277688,754828,58287
CHE,4/16/2021 0:00,1316003,771019,54591
CHE,4/17/2021 0:00,1330405,774783,17997
CHE,4/18/2021 0:00,1335895,775708,6382
CHE,4/19/2021 0:00,1372003,790835,51686
CHE,4/20/2021 0:00,1415978,810686,64069
CHE,4/21/2021 0:00,1462707,831340,67592
CHE,4/22/2021 0:00,1513401,855346,74701
CHE,4/23/2021 0:00,1559405,875745,66407
CHE,4/24/2021 0:00,1580473,882110,27341
CHE,4/25/2021 0:00,1589876,884777,12055
CHE,4/26/2021 0:00,1627744,903953,56958
CHE,4/27/2021 0:00,1677371,928758,74425
CHE,4/28/2021 0:00,1729388,950538,73627
CHE,4/29/2021 0:00,1779301,973857,73012
CHE,4/30/2021 0:00,1831956,986467,64521
CHE,5/1/2021 0:00,1858348,990417,30122
CHE,5/2/2021 0:00,1870200,991425,12651
CHE,5/3/2021 0:00,1921632,1001781,60690
CHE,5/4/2021 0:00,1976954,1023470,76218
CHE,5/5/2021 0:00,2029854,1050270,79022
CHE,5/6/2021 0:00,2089752,1082043,90881
CHE,5/7/2021 0:00,2146026,1112794,86171
CHE,5/8/2021 0:00,2176279,1123456,40616
CHE,5/9/2021 0:00,2189282,1126836,16107
CHE,5/10/2021 0:00,2236779,1160921,81197
CHE,5/11/2021 0:00,2293042,1201733,96354
CHE,5/12/2021 0:00,2348928,1244826,98205
CHE,5/13/2021 0:00,2379730,1260538,46029
CHE,5/14/2021 0:00,2425793,1297241,81951
CHE,5/15/2021 0:00,2457453,1310413,44152
CHE,5/16/2021 0:00,2472579,1314780,19013
CHE,5/17/2021 0:00,2516105,1356640,84847
CHE,5/18/2021 0:00,2569743,1405137,101041
CHE,5/19/2021 0:00,2627064,1451974,102943
CHE,5/20/2021 0:00,2686002,1504519,110262
CHE,5/21/2021 0:00,2743202,1550871,102375
CHE,5/22/2021 0:00,2774671,1567891,47719
CHE,5/23/2021 0:00,2787777,1574001,18746
CHE,5/24/2021 0:00,2819264,1593658,50626
CHE,5/25/2021 0:00,2869874,1646346,102082
CHE,5/26/2021 0:00,2925070,1700038,107642
CHE,5/27/2021 0:00,2982640,1752398,108676
CHE,5/28/2021 0:00,3035835,1806639,105880
CHE,5/29/2021 0:00,3064739,1833094,54625
CHE,5/30/2021 0:00,3078847,1844080,24675
CHE,5/31/2021 0:00,3124238,1893759,93849
CHE,6/1/2021 0:00,3180402,1948443,109087
CHE,6/2/2021 0:00,3240177,2003565,113110
CHE,6/3/2021 0:00,3296283,2053244,103951
CHE,6/4/2021 0:00,3353293,2109913,111713
CHE,6/5/2021 0:00,3398091,2140302,73765
CHE,6/6/2021 0:00,3414131,2152547,27741
CHE,6/7/2021 0:00,3467888,2202873,102338
CHE,6/8/2021 0:00,3525194,2260440,112736
CHE,6/9/2021 0:00,3585725,2315834,113604
CHE,6/10/2021 0:00,3649644,2361016,106265
CHE,6/11/2021 0:00,3711211,2410999,108988
CHE,6/12/2021 0:00,3753916,2441472,71336
CHE,6/13/2021 0:00,3766040,2456749,26820
CHE,6/14/2021 0:00,3821501,2502309,98396
CHE,6/15/2021 0:00,3875863,2555685,104901
CHE,6/16/2021 0:00,3927448,2610594,103879
CHE,6/17/2021 0:00,3978925,2668857,106943
CHE,6/18/2021 0:00,4027279,2726537,103036
CHE,6/19/2021 0:00,4062145,2757061,63322
CHE,6/20/2021 0:00,4071999,2769132,20856
CHE,6/21/2021 0:00,4118901,2814446,88368
CHE,6/22/2021 0:00,4161017,2867814,92636
CHE,6/23/2021 0:00,4199974,2921970,90333
CHE,6/24/2021 0:00,4235469,2977996,88844
CHE,6/25/2021 0:00,4272153,3032350,88199
CHE,6/26/2021 0:00,4296969,3060899,51318
CHE,6/27/2021 0:00,4302115,3074747,18547
CHE,6/28/2021 0:00,4327911,3125780,74981
CHE,6/29/2021 0:00,4352739,3182338,79682
CHE,6/30/2021 0:00,4375740,3244427,83278
CHE,7/1/2021 0:00,4395650,3299107,73028
CHE,7/2/2021 0:00,4415837,3355197,74404
CHE,7/3/2021 0:00,4426099,3393262,47527
CHE,7/4/2021 0:00,4428799,3405711,14950
CHE,7/5/2021 0:00,4444472,3462803,71774
CHE,7/6/2021 0:00,4462854,3519228,73500
CHE,7/7/2021 0:00,4479147,3574698,70687
CHE,7/8/2021 0:00,4492842,3633462,71767
CHE,7/9/2021 0:00,4506882,3691041,70857
CHE,7/10/2021 0:00,4513248,3727053,42204
CHE,7/11/2021 0:00,4515751,3737592,12905
CHE,7/12/2021 0:00,4529227,3795061,70509
CHE,7/13/2021 0:00,4543652,3850968,70067
CHE,7/14/2021 0:00,4558311,3900073,62822
CHE,7/15/2021 0:00,4572198,3948618,62079
CHE,7/16/2021 0:00,4586560,3996093,61338
CHE,7/17/2021 0:00,4592274,4023516,33248
CHE,7/18/2021 0:00,4593042,4030583,7879
CHE,7/19/2021 0:00,4605085,4082804,64207
CHE,7/20/2021 0:00,4617923,4126072,55867
CHE,7/21/2021 0:00,4631293,4162955,49840
CHE,7/22/2021 0:00,4642984,4196995,45234
CHE,7/23/2021 0:00,4656613,4232763,48905
CHE,7/24/2021 0:00,4662147,4253044,25658
CHE,7/25/2021 0:00,4662956,4257110,4907
CHE,7/26/2021 0:00,4676526,4287430,43133
CHE,7/27/2021 0:00,4688098,4312278,35973
CHE,7/28/2021 0:00,4700092,4332959,32093
CHE,7/29/2021 0:00,4711327,4353420,31164
CHE,7/30/2021 0:00,4724061,4373712,32298
CHE,7/31/2021 0:00,4728572,4380921,11439
CHE,8/1/2021 0:00,4728902,4382062,1475
CHE,8/2/2021 0:00,4736789,4396610,21995
CHE,8/3/2021 0:00,4745894,4414712,26929
CHE,8/4/2021 0:00,4756463,4429113,24231
CHE,8/5/2021 0:00,4766863,4444973,25472
CHE,8/6/2021 0:00,4778495,4462320,28258
CHE,8/7/2021 0:00,4782681,4467651,9270
CHE,8/8/2021 0:00,4782918,4468280,827
CHE,8/9/2021 0:00,4792325,4482242,22694
CHE,8/10/2021 0:00,4802385,4496336,23430
CHE,8/11/2021 0:00,4813072,4511038,24834
CHE,8/12/2021 0:00,4825739,4525857,26622
CHE,8/13/2021 0:00,4839040,4541663,28362
CHE,8/14/2021 0:00,4844854,4546641,10489
CHE,8/15/2021 0:00,4845166,4546944,584
CHE,8/16/2021 0:00,4854897,4560635,22724
CHE,8/17/2021 0:00,4866031,4573829,23675
CHE,8/18/2021 0:00,4878900,4588501,26841
CHE,8/19/2021 0:00,4892942,4601398,26069
CHE,8/20/2021 0:00,4909538,4618050,32225
CHE,8/21/2021 0:00,4917028,4623262,12050
CHE,8/22/2021 0:00,4917494,4623709,887
CHE,8/23/2021 0:00,4929241,4635388,22600
CHE,8/24/2021 0:00,4942143,4647834,24726
CHE,8/25/2021 0:00,4958182,4661806,29004
CHE,8/26/2021 0:00,4975434,4675123,29412
CHE,8/27/2021 0:00,4995819,4690957,34776
CHE,8/28/2021 0:00,5007656,4697405,17380
CHE,8/29/2021 0:00,5009203,4697917,1927
CHE,8/30/2021 0:00,5024035,4707079,22974
CHE,8/31/2021 0:00,5039555,4717104,24399
CHE,9/1/2021 0:00,5057185,4729123,28290
CHE,9/2/2021 0:00,5075769,4740357,28283
CHE,9/3/2021 0:00,5097439,4753377,32898
CHE,9/4/2021 0:00,5109236,4759140,16555
CHE,9/5/2021 0:00,5111620,4759663,2657
CHE,9/6/2021 0:00,5127099,4769053,23502
CHE,9/7/2021 0:00,5143365,4779779,25779
CHE,9/8/2021 0:00,5165541,4792780,33331
CHE,9/9/2021 0:00,5190087,4805090,34412
CHE,9/10/2021 0:00,5219789,4822320,43869
CHE,9/11/2021 0:00,5240560,4831030,27076
CHE,9/12/2021 0:00,5244485,4832003,4377
CHE,9/13/2021 0:00,5267879,4843698,32565
CHE,9/14/2021 0:00,5292971,4856918,35657
CHE,9/15/2021 0:00,5321717,4873324,41895
CHE,9/16/2021 0:00,5347132,4889476,38577
CHE,9/17/2021 0:00,5374739,4909606,44485
CHE,9/18/2021 0:00,5390341,4919504,23588
CHE,9/19/2021 0:00,5393421,4920291,3524
CHE,9/20/2021 0:00,5411334,4932796,28475
CHE,9/21/2021 0:00,5431727,4947050,32368
CHE,9/22/2021 0:00,5452723,4963352,34740
CHE,9/23/2021 0:00,5472385,4980931,34906
CHE,9/24/2021 0:00,5490955,5002085,37785
CHE,9/25/2021 0:00,5501959,5015143,22940
CHE,9/26/2021 0:00,5504109,5016476,3231
CHE,9/27/2021 0:00,5516297,5032013,26641
CHE,9/28/2021 0:00,5529366,5045964,25908
CHE,9/29/2021 0:00,5542910,5064470,30746
CHE,9/30/2021 0:00,5554308,5082132,28031
CHE,10/1/2021 0:00,5566729,5103687,32873
CHE,10/2/2021 0:00,5573719,5115057,17680
CHE,10/3/2021 0:00,5575224,5117127,3411
CHE,10/4/2021 0:00,5583724,5134369,25095
CHE,10/5/2021 0:00,5592531,5150846,24668
CHE,10/6/2021 0:00,5602748,5171361,29770
CHE,10/7/2021 0:00,5611146,5191535,27335
CHE,10/8/2021 0:00,5620758,5217604,34076
CHE,10/9/2021 0:00,5626741,5232960,20472
CHE,10/10/2021 0:00,5627672,5235439,3274
CHE,10/11/2021 0:00,5635019,5254862,25518
CHE,10/12/2021 0:00,5642742,5274695,26122
CHE,10/13/2021 0:00,5651808,5300457,33096
CHE,10/14/2021 0:00,5659796,5323295,29161
CHE,10/15/2021 0:00,5668947,5351677,35948
CHE,10/16/2021 0:00,5674282,5365580,18221
CHE,10/17/2021 0:00,5674793,5367050,1854
CHE,10/18/2021 0:00,5680944,5385538,23562
CHE,10/19/2021 0:00,5687427,5404547,24287
CHE,10/20/2021 0:00,5694516,5426115,27147
CHE,10/21/2021 0:00,5700597,5444724,23625
CHE,10/22/2021 0:00,5707743,5465255,26557
CHE,10/23/2021 0:00,5712003,5476579,14967
CHE,10/24/2021 0:00,5712463,5477875,1707
CHE,10/25/2021 0:00,5717001,5490856,16937
CHE,10/26/2021 0:00,5721833,5504312,17741
CHE,10/27/2021 0:00,5727564,5519290,20143
CHE,10/28/2021 0:00,5732323,5531503,16351
CHE,10/29/2021 0:00,5738052,5546581,20522
CHE,10/30/2021 0:00,5740828,5552710,8681
CHE,10/31/2021 0:00,5741061,5553183,649
CHE,11/1/2021 0:00,5744114,5559636,9222
CHE,11/2/2021 0:00,5748430,5568889,13569
CHE,11/3/2021 0:00,5753430,5579382,15446
CHE,11/4/2021 0:00,5757800,5587471,12585
CHE,11/5/2021 0:00,5763167,5598269,16698
CHE,11/6/2021 0:00,5765982,5603615,8777
CHE,11/7/2021 0:00,5766168,5603911,487
CHE,11/8/2021 0:00,5771288,5611188,15261
CHE,11/9/2021 0:00,5776935,5618264,18706
CHE,11/10/2021 0:00,5783581,5626998,22836
CHE,11/11/2021 0:00,5788771,5633970,23002
CHE,11/12/2021 0:00,5795968,5643429,28236
CHE,11/13/2021 0:00,5800679,5648705,15756
CHE,11/14/2021 0:00,5801421,5649142,2554
CHE,11/15/2021 0:00,5805314,5654671,34689
CHE,11/16/2021 0:00,5809401,5659625,39124
CHE,11/17/2021 0:00,5814220,5666018,46804
CHE,11/18/2021 0:00,5818495,5671513,47671
CHE,11/19/2021 0:00,5823719,5678660,48454
CHE,11/20/2021 0:00,5826685,5682305,21483
CHE,11/21/2021 0:00,5827039,5682657,3912
CHE,11/22/2021 0:00,5830781,5687155,43986
CHE,11/23/2021 0:00,5834433,5691172,51198
CHE,11/24/2021 0:00,5839163,5696702,57588
CHE,11/25/2021 0:00,5842775,5701023,55110
CHE,11/26/2021 0:00,5847058,5706946,56764
CHE,11/27/2021 0:00,5849696,5710060,23008
CHE,11/28/2021 0:00,5850047,5710420,4726
CHE,11/29/2021 0:00,5853795,5714104,54268
CHE,11/30/2021 0:00,5857556,5718246,60176
CHE,12/1/2021 0:00,5862174,5723505,71294
CHE,12/2/2021 0:00,5866236,5727657,67012
CHE,12/3/2021 0:00,5871235,5733544,71585
CHE,12/4/2021 0:00,5874948,5736970,35113
CHE,12/5/2021 0:00,5875806,5737396,9402
